bin_index,outcome,timestamp,datetime,price
0,<20,1782190804,2026-06-23T13:00:04,0.004
0,<20,1782194409,2026-06-23T14:00:09,0.0005
0,<20,1782198004,2026-06-23T15:00:04,0.0005
0,<20,1782201604,2026-06-23T16:00:04,0.0005
0,<20,1782205205,2026-06-23T17:00:05,0.0005
0,<20,1782208804,2026-06-23T18:00:04,0.0005
0,<20,1782212405,2026-06-23T19:00:05,0.0005
0,<20,1782216008,2026-06-23T20:00:08,0.0005
0,<20,1782219606,2026-06-23T21:00:06,0.0005
0,<20,1782223206,2026-06-23T22:00:06,0.0005
0,<20,1782226806,2026-06-23T23:00:06,0.0005
0,<20,1782230404,2026-06-24T00:00:04,0.0005
0,<20,1782234007,2026-06-24T01:00:07,0.0005
0,<20,1782237606,2026-06-24T02:00:06,0.0005
0,<20,1782241206,2026-06-24T03:00:06,0.0005
0,<20,1782244818,2026-06-24T04:00:18,0.0005
0,<20,1782248417,2026-06-24T05:00:17,0.0005
0,<20,1782252004,2026-06-24T06:00:04,0.0005
0,<20,1782255604,2026-06-24T07:00:04,0.0005
0,<20,1782259207,2026-06-24T08:00:07,0.0005
0,<20,1782262805,2026-06-24T09:00:05,0.0005
0,<20,1782266405,2026-06-24T10:00:05,0.0005
0,<20,1782270005,2026-06-24T11:00:05,0.0005
0,<20,1782273606,2026-06-24T12:00:06,0.0005
0,<20,1782277204,2026-06-24T13:00:04,0.0005
0,<20,1782280807,2026-06-24T14:00:07,0.0005
0,<20,1782284409,2026-06-24T15:00:09,0.0005
0,<20,1782288004,2026-06-24T16:00:04,0.0005
0,<20,1782291606,2026-06-24T17:00:06,0.0005
0,<20,1782295204,2026-06-24T18:00:04,0.0005
0,<20,1782298804,2026-06-24T19:00:04,0.0005
0,<20,1782302420,2026-06-24T20:00:20,0.0005
0,<20,1782306004,2026-06-24T21:00:04,0.0005
0,<20,1782309604,2026-06-24T22:00:04,0.0005
0,<20,1782313206,2026-06-24T23:00:06,0.0005
0,<20,1782316805,2026-06-25T00:00:05,0.0005
0,<20,1782320404,2026-06-25T01:00:04,0.0005
0,<20,1782324009,2026-06-25T02:00:09,0.0005
0,<20,1782327607,2026-06-25T03:00:07,0.0005
0,<20,1782331211,2026-06-25T04:00:11,0.0005
0,<20,1782334806,2026-06-25T05:00:06,0.0005
0,<20,1782338404,2026-06-25T06:00:04,0.0005
0,<20,1782342006,2026-06-25T07:00:06,0.0005
0,<20,1782345612,2026-06-25T08:00:12,0.0005
0,<20,1782349205,2026-06-25T09:00:05,0.0005
0,<20,1782352804,2026-06-25T10:00:04,0.0005
0,<20,1782356406,2026-06-25T11:00:06,0.0005
0,<20,1782360005,2026-06-25T12:00:05,0.0005
0,<20,1782363604,2026-06-25T13:00:04,0.0005
0,<20,1782367205,2026-06-25T14:00:05,0.0005
0,<20,1782370804,2026-06-25T15:00:04,0.0005
0,<20,1782374405,2026-06-25T16:00:05,0.0005
0,<20,1782378023,2026-06-25T17:00:23,0.0005
0,<20,1782381604,2026-06-25T18:00:04,0.0005
0,<20,1782385205,2026-06-25T19:00:05,0.0005
0,<20,1782388808,2026-06-25T20:00:08,0.0005
0,<20,1782392405,2026-06-25T21:00:05,0.0005
0,<20,1782396007,2026-06-25T22:00:07,0.0005
0,<20,1782399606,2026-06-25T23:00:06,0.0005
0,<20,1782403204,2026-06-26T00:00:04,0.0005
0,<20,1782406819,2026-06-26T01:00:19,0.0005
0,<20,1782410407,2026-06-26T02:00:07,0.0005
0,<20,1782414020,2026-06-26T03:00:20,0.0005
0,<20,1782417651,2026-06-26T04:00:51,0.0005
0,<20,1782421206,2026-06-26T05:00:06,0.0005
0,<20,1782424831,2026-06-26T06:00:31,0.0005
0,<20,1782428404,2026-06-26T07:00:04,0.0005
0,<20,1782432007,2026-06-26T08:00:07,0.0005
0,<20,1782435604,2026-06-26T09:00:04,0.0005
0,<20,1782439204,2026-06-26T10:00:04,0.0005
0,<20,1782442805,2026-06-26T11:00:05,0.0005
