bin_index,outcome,timestamp,datetime,price
0,<40,1775498428,2026-04-07T02:00:28,0.032
0,<40,1775505653,2026-04-07T04:00:53,0.0345
0,<40,1775512854,2026-04-07T06:00:54,0.0285
0,<40,1775516458,2026-04-07T07:00:58,0.029
0,<40,1775523656,2026-04-07T09:00:56,0.0285
0,<40,1775527252,2026-04-07T10:00:52,0.027
0,<40,1775530857,2026-04-07T11:00:57,0.0245
0,<40,1775534451,2026-04-07T12:00:51,0.025
0,<40,1775545255,2026-04-07T15:00:55,0.02
0,<40,1775559656,2026-04-07T19:00:56,0.0215
0,<40,1775566857,2026-04-07T21:00:57,0.0225
0,<40,1775570435,2026-04-07T22:00:35,0.0225
0,<40,1775581222,2026-04-08T01:00:22,0.023
0,<40,1775584837,2026-04-08T02:00:37,0.026
0,<40,1775588447,2026-04-08T03:00:47,0.026
0,<40,1775613628,2026-04-08T10:00:28,0.0255
0,<40,1775635250,2026-04-08T16:00:50,0.0195
0,<40,1775646058,2026-04-08T19:00:58,0.0185
0,<40,1775649632,2026-04-08T20:00:32,0.0185
0,<40,1775653237,2026-04-08T21:00:37,0.0185
0,<40,1775660417,2026-04-08T23:00:17,0.023
0,<40,1775678457,2026-04-09T04:00:57,0.022
0,<40,1775689231,2026-04-09T07:00:31,0.0265
0,<40,1775692828,2026-04-09T08:00:28,0.025
0,<40,1775696449,2026-04-09T09:00:49,0.026
0,<40,1775700050,2026-04-09T10:00:50,0.0275
0,<40,1775703657,2026-04-09T11:00:57,0.028
0,<40,1775707248,2026-04-09T12:00:48,0.026
0,<40,1775710848,2026-04-09T13:00:48,0.025
0,<40,1775714457,2026-04-09T14:00:57,0.02
0,<40,1775718046,2026-04-09T15:00:46,0.0165
0,<40,1775721647,2026-04-09T16:00:47,0.0175
0,<40,1775725258,2026-04-09T17:00:58,0.018
0,<40,1775728848,2026-04-09T18:00:48,0.019
0,<40,1775732448,2026-04-09T19:00:48,0.021
0,<40,1775739653,2026-04-09T21:00:53,0.0205
0,<40,1775743258,2026-04-09T22:00:58,0.019
0,<40,1775750455,2026-04-10T00:00:55,0.2335
0,<40,1775764858,2026-04-10T04:00:58,0.022
0,<40,1775772059,2026-04-10T06:00:59,0.0155
0,<40,1775775658,2026-04-10T07:00:58,0.0145
0,<40,1775782856,2026-04-10T09:00:56,0.0165
0,<40,1775786454,2026-04-10T10:00:54,0.0125
0,<40,1775793658,2026-04-10T12:00:58,0.0125
0,<40,1775797258,2026-04-10T13:00:58,0.0145
0,<40,1775800823,2026-04-10T14:00:23,0.0145
